parlamentar_id,ano,num_contrato,orgao,nome_contratada,valor_contratado,objeto,status
PI-EXEC-GOVERNADOR,2024,065/2024,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,CONSORCIO ICARAI-ÓTIMA TD03,178727213.16,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DO PROGRAMA DE FORTALECIMENTO DA MANUTENÇÃO PERMANENTE E SEGURANÇA DAS RODOVIAS ESTADUAIS, CONTEMPLADAS NO TERRITÓRIO DE DESENVOLVIMENTO DOS CARNAUBAIS - TD 03. CABECEIRAS / BARRAS - 26,00 km; CAMPO MAIOR / CABECEIRAS DO PIAUÍ - 44,00 km; CASTELO DO PIAUÍ / SÃO MIGUEL DO TAPUIO - 35,00 km; SÃO MIGUEL DO TAPUIO / ASSUNÇÃO DO PIAUÍ - 54,00 km; JUAZEIRO DO PIAUÍ / CASTELO DO PIAUÍ - 32,00 km; ENTR. BR-343 (CAMPO MAIOR) / JUAZEIRO DO PIAUÍ - 73,00 km; ENTR. PI-115 / PIMENTEIRAS - 80,00 km; CAMPO MAIOR / COIVARAS - 29,00 km; ENTR. PI-451 / NOVO SANTO ANTÔNIO - 30,00 km; ENTR. BR-343 / JATOBÁ DO PIAUÍ - 44,00 km; ENTR. BR-343 / NOSSA SENHORA DE NAZARÉ - 15,00 km; ENTR. PI-115 / BURITI DOS MONTES - 41,00 km; BURITI DOS MONTES/DIV. CEARÁ - 21,00 km; ENTR. PI-115 / SIGEFREDO PACHECO - 33,00 km; ENTR. BR-343 / BOQUEIRÃO DO PIAUÍ - 21,00 km; BOQUEIRÃO DO PIAUÍ / BOA HORA - 11,00 km; BOA HORA / ENTR. PI-111 - 19,00 km.",Em vigência
PI-EXEC-GOVERNADOR,2024,070/2024,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,CONSORCIO CAPIVARA,176727132.95,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DO PROGRAMA DE FORTALECIMENTO DA MANUTENÇÃO PERMANENTE E SEGURANÇA DAS RODOVIAS ESTADUAIS, CONTEMPLADAS NO TERRITÓRIO DE DESENVOLVIMENTO SERRA DA CAPIVARA - TD 08. CEL. JOSÉ DIAS / SERRA DA CAPIVARA – 14 km; ENTR. BR-020 / BARRAGEM DO JENIPAPO – 15 km; SÃO RAIMUNDO NONATO / SÃO LOURENÇO DO PIAUÍ – 22 km; SÃO LOURENÇO DO PIAUÍ / DIRCEU ARCOVERDE – 22 km; DIRCEU ARCOVERDE / DIVISA COM BAHIA – 10 km; SÃO LOURENÇO / INGAZEIRA – 26 km; INGAZEIRA / DOM INOCÊNCIO 46 km; SÃO RAIMUNDO NONATO / SÃO BRAZ – 27 km; SÃO BRAZ / ANÍSIO DE ABREU – 15 km; ANÍSIO DE ABREU / JUREMA – 13 km; JUREMA / CARACOL – 24 km; SÃO JOÃO DO PIAUÍ / CAMPO ALEGRE DO FIDALGO – 48 km; CAMPO ALEGRE DO FIDALGO / LAGOA DO BARRO – 42 km; ENTR. PI-459 / SÃO FRANCISCO DE ASSIS DO PIAUÍ – 18 km; ENTR. PI-459 / CAPITÃO GERVÁSIO OLIVEIRA – 18 km; ENTR. BR-020 / JOÃO COSTA – 15 km; ENTR. BR-020 / FARTURA DO PIAUÍ – 21 km; ANÍSIO DE ABREU / VÁRZEA BRANCA – 11 km; ENTR BR-020/BONFIM DO PIAUI/VARZEA BRANCA – 30 km; ENTR. BR-020 / ACESSO PEDRA FURADA (CEL. JOSÉ DIAS) – 6,5 km.",Em vigência
PI-EXEC-GOVERNADOR,2024,069/2024,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,CONSORCIO SAMBITO JT,167388377.88,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DO PROGRAMA DE FORTALECIMENTO DA MANUTENÇÃO PERMANENTE E SEGURANÇA DAS RODOVIAS ESTADUAIS, CONTEMPLADAS NO TERRITÓRIO DE DESENVOLVIMENTO VALE DO SAMBITO - TD 05. ENTR. BR-316 / VALENÇA DO PIAUÍ - 5,00 km; VALENÇA / PIMENTEIRAS - 42,00 km; ENTR. BR-316(VALENÇA)/NOVO ORIENTE - 20,00 km; NOVO ORIENTE / BARRA DO ALCÂNTARA - 25,00 km; BARRA DO ALCÂNTARA / VÁRZEA GRANDE - 17,00 km; VÁRZEA GRANDE / FRANCINÓPOLIS - 16,00 km; ENTR. BR-316 / ELESBÃO VELOSO / FRANCINÓPOLIS - 29,00 km; TANQUE DO PIAUÍ / VÁRZEA GRANDE - 8,00 km; SÃO MIGUEL DA BAIXA GRANDE / PRATA DO PIAUÍ - 27,00 km; ENTR. BR-316 / SÃO MIGUEL DA BAIXA GRANDE - 24,00 km; SÃO MIGUEL DA BAIXA GRANDE / SÃO FÉLIX DO PIAUÍ - 11,00 km; SÃO FÉLIX DO PIAUÍ / SANTA CRUZ DOS MILAGRES - 24,00 km; ENTR. BR- 316/AROAZES - 23,00 km; VALENÇA / LAGOA DO SÍTIO - 24,00 km; INHUMA / POVOADO ROQUE - 13,00 km.",Em vigência
PI-EXEC-GOVERNADOR,2024,107/2024,SETRANS - SECRETARIA DOS TRANSPORTES,Construtora Hidros Ltda,137607021.01,"REGISTRO DE PREÇOS PARA FINS DE FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA PARA
MANUTENÇÃO PERMANENTE NAS VIAS URBANAS DOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE
DESENVOLVIMENTO ENTRE RIOS – TD 04 OBJETIVANDO A APLICAÇÃO DE 844.200,00 M² DE
PAVIMENTAÇÃO ASFÁLTICA EM CBUQ (CONCRETO BETUMINOSO USINADO A QUENTE) E APLICAÇÃO
DE 361.800,00 M² DE PAVIMENTAÇÃO ASFÁLTICA EM TSD (TRATAMENTO SUPERFICIAL DUPLO)
TOTALIZANDO 1.206.000 M² DE PAVIMENTAÇÃO.",Em vigência
PI-EXEC-GOVERNADOR,2024,005/2024,SECRETARIA DA INFRAESTRUTURA,JOSÉ WHASHINGTON BARROS ALVARENGA NETO - EPP,116135884.03,"[RELANÇAMENTO] REGISTRO DE PREÇOS para fins de futura e eventual contratação de empresa para a realização do serviço comum de engenharia para Intervenção na infraestrutura viária existente nos municípios localizados no TERRITÓRIO DE DESENVOLVIMENTO CHAPADA DAS MANGABEIRAS – TD11 objetivando a (i) aplicação de capeamento asfáltico em CBUQ (concreto betuminoso usinado a quente) para o melhoramento de vias pavimentadas em paralelepípedo com área de 488.400,00m² e (ii) aplicação de pavimentação asfáltica em TSD (Tratamento Superficial Duplo) visando o melhoramento de “estradas vicinais em revestimento primário” com área de 488.400,00m², totalizando 976.800,00m² de pavimentação, mediante o regime de empreitada por preço unitário.",Em vigência
PI-EXEC-GOVERNADOR,2024,049/2023,SECRETARIA DA INFRAESTRUTURA,CONSTRUTORA SOLUÇÃO EIRELI ,104515001.9,"[RELANÇAMENTO] REGISTRO DE PREÇOS PARA INTERVENÇÃO NA INFRAESTRUTURA VIÁRIA EXISTENTE NOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE DESENVOLVIMENTO DA PLANÍCIE LITORÂNEA – TD1 OBJETIVANDO A (I) APLICAÇÃO DE CAPEAMENTO ASFÁLTICO EM CBUQ (CONCRETO BETUMINOSO USINADO A QUENTE) PARA O MELHORAMENTO DE VIAS PAVIMENTADAS EM PARALELEPÍPEDO COM ÁREA DE 642.000,00 m² E (II) APLICAÇÃO DE PAVIMENTAÇÃO ASFÁLTICA EM TSD (TRATAMENTO SUPERFICIAL DUPLO) VISANDO O MELHORAMENTO DE “ESTRADAS VICINAIS EM REVESTIMENTO PRIMÁRIO” COM ÁREA DE 642.000,00 m², TOTALIZANDO 1.284.000,00 m² DE PAVIMENTAÇÃO, MEDIANTE O REGIMENTO EMPREITADA POR PREÇO UNITÁRIO.",Encerrado
PI-EXEC-GOVERNADOR,2024,026/2023,SECRETARIA DA INFRAESTRUTURA,CONSTRUTORA SOLUÇÃO EIRELI ,104515001.9,"[RELANÇAMENTO] REGISTRO DE PREÇOS PARA INTERVENÇÃO NA INFRAESTRUTURA VIÁRIA EXISTENTE NOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE DESENVOLVIMENTO DA PLANÍCIE LITORÂNEA – TD1 OBJETIVANDO A (I) APLICAÇÃO DE CAPEAMENTO ASFÁLTICO EM CBUQ (CONCRETO BETUMINOSO USINADO A QUENTE) PARA O MELHORAMENTO DE VIAS PAVIMENTADAS EM PARALELEPÍPEDO COM ÁREA DE 642.000,00 m² E (II) APLICAÇÃO DE PAVIMENTAÇÃO ASFÁLTICA EM TSD (TRATAMENTO SUPERFICIAL DUPLO) VISANDO O MELHORAMENTO DE “ESTRADAS VICINAIS EM REVESTIMENTO PRIMÁRIO” COM ÁREA DE 642.000,00 m², TOTALIZANDO 1.284.000,00 m² DE PAVIMENTAÇÃO, MEDIANTE O REGIMENTO EMPREITADA POR PREÇO UNITÁRIO.",Em vigência
PI-EXEC-GOVERNADOR,2024,049/2024,Companhia Ferroviária e de Logística do Piauí (Metrô),SMF SERVIÇOS METROFERROVIÁRIOS LTDA,99399999.98,"AQUISIÇÃO DE VLT´S – VEÍCULO LEVE SOBRE TRILHOS, A DIESEL, E SEUS RESPECTIVOS PROJETOS, PARA UTILIZAÇÃO EM SISTEMAS FERROVIÁRIOS DE TRANSPORTE DE PASSAGEIROS, INCLUINDO GARANTIA, ASSISTÊNCIA TÉCNICA E O FORNECIMENTO DE PEÇAS SOBRESSALENTES E FERRAMENTAS ESPECIAIS.",Rescindido
PI-EXEC-GOVERNADOR,2024,51/2024,SETRANS - SECRETARIA DOS TRANSPORTES,PAC ENGENHARIA LTDA,93656251.3,"REGISTRO DE PREÇOS PARA FINS DE FUTURA E EVENTUAL
CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO PERMANENTE NAS VIAS
URBANAS DOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE
DESENVOLVIMENTO TD 02 -MEIO NORTE - COCAIS, OBJETIVANDO A APLICAÇÃO
DE 562.800,00 M² DE PAVIMENTAÇÃO ASFÁLTICA EM CBUQ (CONCRETO
BETUMINOSO USINADO A QUENTE) E APLICAÇÃO DE 241.200,00 M² DE
PAVIMENTAÇÃO ASFÁLTICA EM TSD (TRATAMENTO SUPERFICIAL DUPLO)
TOTALIZANDO 804.000,00 M² DE PAVIMENTAÇÃO.",Em vigência
PI-EXEC-GOVERNADOR,2024,50/2024,SETRANS - SECRETARIA DOS TRANSPORTES,FELIPE DE SANTANA MACHADO - EPP,78689463.21,"REGISTRO DE PREÇOS PARA FINS DE FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO PERMANENTE NAS VIAS URBANAS DOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE DESENVOLVIMENTO TD 08 - SEMIÁRIDO - SERRA DA CAPIVARA OBJETIVANDO A APLICAÇÃO DE 449.400,00 M² DE PAVIMENTAÇÃO ASFÁLTICA EM CBUQ (CONCRETO BETUMINOSO USINADO A QUENTE) E APLICAÇÃO DE 256.800,00 M² DE PAVIMENTAÇÃO ASFÁLTICA EM TSD (TRATAMENTO SUPERFICIAL DUPLO) TOTALIZANDO 706.200,00 M² DE PAVIMENTAÇÃO.",Em vigência
PI-EXEC-GOVERNADOR,2024,88/2024,SETRANS - SECRETARIA DOS TRANSPORTES,CONSTRUTURA ÓTIMA LTDA,75591362.12,"REGISTRO DE PREÇOS PARA FINS DE FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO PERMANENTE NAS VIAS URBANAS DOS MUNICIPIOS LOCALIZADOS NO TERRITÓRIO DE DESENVOLVIMENTO DA PLANÍCIE LITORÂNEA, TD 01, OBJETIVANDO A APLICAÇÃO DE 449.400,00 M² DE PAVIMENTAÇÃO ASFÁLTICA EM CBUQ (CONCRETO BETUMINOSO USINADO A QUENTE) E APLICAÇÃO DE 256.800,00 M² DE PAVIMENTAÇÃO ASFÁLTICA EM TSD (TRATAMENTO SUPERFICIAL DUPLO) TOTALIZANDO 706.200,00 M² DE PAVIMENTAÇÃO",Em vigência
PI-EXEC-GOVERNADOR,2024,254/2024,SECRETARIA DA SAÚDE,FIX HOSPITALAR LTDA - ME,75470993.33,Registro de Preços para futura e eventual contratação de empresa especializada no fornecimento de MEDICAMENTOS,Encerrado
PI-EXEC-GOVERNADOR,2024,79/2024,SETRANS - SECRETARIA DOS TRANSPORTES,FELIPE DE SANTANA MACHADO - EPP,73649810.39,"REGISTRO DE PREÇOS PARA FINS DE FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO PERMANENTE NAS VIAS URBANAS DOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE DESENVOLVIMENTO CARNAUBAIS – TD 03 OBJETIVANDO A DE 428.400,00 M² DE PAVIMENTAÇÃO ASFÁLTICA EM CBUQ (CONCRETO BETUMINOSO USINADO A QUENTE) E APLICAÇÃO DE 183.600,00 M² DE PAVIMENTAÇÃO ASFÁLTICA EM TSD (TRATAMENTO SUPERFICIAL DUPLO) TOTALIZANDO 612.000,00 M² DE PAVIMENTAÇÃO.",Em vigência
PI-EXEC-GOVERNADOR,2024,5/2024,DETRAN - DEPARTAMENTO ESTADUAL DE TRANSITO DO PIAUÍ,JARDIPLAN URBANIZACAO E PAISAGISMO LTDA,67699000.0,"SERVIÇO COMUM DE ENGENHARIA PARA REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE IMPLANTAÇÃO, AMPLIAÇÃO E MANUTENÇÃO DE SINALIZAÇÃO VIÁRIA VERTICAL, HORIZONTAL E DISPOSITIVOS AUXILIARES DE SEGURANÇA, CORREÇÕES GEOMÉTRICAS COM ACESSIBILIDADE E IMPLANTAÇÃO DE SINALIZAÇÃO SEMAFÓRICA NAS VIAS URBANAS DOS MUNICÍPIOS PIAUIENSES, COM FORNECIMENTO DE MÃO DE OBRA, MATERIAIS E EQUIPAMENTOS, DE ACORDO COM O TERMO DE REFERÊNCIA E ESPECIFICAÇÕES CONSTANTES NO EDITAL E SEUS ANEXOS.",Em vigência
PI-EXEC-GOVERNADOR,2024,87/2024,SETRANS - SECRETARIA DOS TRANSPORTES,JDN EMPREENDIMENTOS URBANOS EIRELI EPP,67529489.23,"REGISTRO DE PREÇOS PARA FINS DE FUTURA E EVENTUAL
CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO PERMANENTE NAS VIAS
URBANAS DOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE
DESENVOLVIMENTO CHAPADA DAS MANGABEIRAS – TD 11 OBJETIVANDO
APLICAÇÃO DE 399.000,00 M² DE PAVIMENTAÇÃO ASFÁLTICA EM CBUQ
(CONCRETO BETUMINOSO USINADO A QUENTE) E APLICAÇÃO DE 171.000,00 M²
DE PAVIMENTAÇÃO ASFÁLTICA EM TSD (TRATAMENTO SUPERFICIAL DUPLO)
TOTALIZANDO 570.000,00 M² DE PAVIMENTAÇÃO.",Em vigência
PI-EXEC-GOVERNADOR,2024,112/2024,SECRETARIA DA SAÚDE,HOSPITAL DA VISÃO DO MEIO NORTE LTDA,66690855.0,"Contratações de empresas especializadas para fins de realização de Cirurgias de Catarata, incluindo consultas, cirurgias e pós-operatório com gerenciamento, deslocamento, operação, manutenção e mão de obra especializada de forma itinerante nas 11 (onze) Regiões de Saúde do Estado do Piauí para atender as necessidades da Secretaria de Estado da Saúde do Piauí.",Em vigência
PI-EXEC-GOVERNADOR,2024,002/2024,SECRETARIA DA INFRAESTRUTURA,CONSTRUTORA JUREMA LTDA,65378388.36,"[RELANÇAMENTO] REGISTRO DE PREÇOS PARA FINS DE FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA PARA A REALIZAÇÃO DO SERVIÇO COMUM DE ENGENHARIA PARA INTERVENÇÃO NA INFRAESTRUTURA VIÁRIA EXISTENTE NOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE DESENVOLVIMENTO VALE DO SAMBITO – TD5 OBJETIVANDO A (I) APLICAÇÃO DE CAPEAMENTO ASFÁLTICO EM CBUQ (CONCRETO BETUMINOSO USINADO A QUENTE) PARA O MELHORAMENTO DE VIAS PAVIMENTADAS EM PARALELEPÍPEDO COM ÁREA DE 402.000,00 m² E (II) APLICAÇÃO DE PAVIMENTAÇÃO ASFÁLTICA EM TSD (TRATAMENTO SUPERFICIAL DUPLO) VISANDO O MELHORAMENTO DE “ESTRADAS VICINAIS EM REVESTIMENTO PRIMÁRIO” COM ÁREA DE 402.000,00 m², TOTALIZANDO 804.000,00 m² DE PAVIMENTAÇÃO, MEDIANTE O REGIMENTO EMPREITADA POR PREÇO UNITÁRIO.",Em vigência
PI-EXEC-GOVERNADOR,2024,077/2024,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,Construtora Jurema Ltda,65191078.49,"Contratação de Empresa de Engenharia para Execução dos Serviços de Melhoramento da Implantação e Pavimentação Asfáltica em Concreto Betuminoso Usinado a Quente (CBUQ) na Rodovia Estadual PI-391 (1ª ETAPA), trecho entre o km 8,0 (povoado Sangue) e o km 50,39 (Fazenda CIMPAR), extensão total de 42,39km, zona rural do município de Uruçuí, no Território de Desenvolvimento Tabuleiros do Alto Parnaíba (TD10).",Em vigência
PI-EXEC-GOVERNADOR,2024,66/2024,SECRETARIA DE ESTADO DE JUSTIÇA E DOS DIREITOS HUMANOS,R Melo Construtora LTDA.,63013368.4,"O objeto da presente licitação é a escolha da proposta mais vantajosa para Contratação de empresa especializada para a execução de obra para CONSTRUÇÃO DA CADEIA PÚBLICA EM ALTOS - PI, mediante o regime EMPREITADA POR UNITÁRIO, na modalidade CONCORRÊNCIA, conforme condições, quantidades e exigências estabelecidas no Projeto Básico em anexo.",Em vigência
PI-EXEC-GOVERNADOR,2024,070/2024,COORDENADORIA DE DESENVOLVIMENTO DOS TERRITORIOS,CS BRASIL FROTAS LTDA,62639108.76,"Registro de Preços com vistas a subsidiar a contratação de empresa especializada em locação de veículos?, observando-se o disposto no Decreto Estadual nº 14.386 de 18 de janeiro de 2011, ?visando atender as necessidades dos Órgãos e Entidades que Compõem a Administração Pública do Estado do Piauí",Encerrado
PI-EXEC-GOVERNADOR,2024,038/2024,SECRETARIA DA SEGURANÇA PÚBLICA,CONSTRUTORA ROSACON LTDA,58880000.0,"PRESTAÇÃO DE SERVIÇO COMUM DE ENGENHARIA PARA A MANUTENÇÃO PREDIAL PREVENTIVA, CORRETIVA E PREDITIVA COM FORNECIMENTO DE PEÇAS, MATERIAIS DE CONSUMO, INSUMOS E MÃO-DE-OBRA, NOS SISTEMAS, EQUIPAMENTOS E INSTALAÇÕES PREDIAIS DOS IMÓVEIS DE RESPONSABILIDADE DA SECRETARIA DE SEGURANÇA PÚBLICA DO ESTADO DO PIAUÍ",Encerrado
PI-EXEC-GOVERNADOR,2024,99/2024,SECRETARIA DE ESTADO DA ADMINISTRACAO,CONSTRUTORA ROSACON LTDA,58880000.0,"REGISTRO DE PREÇOS para fins de futura e eventual contratação de empresa para a realização do serviço comum de engenharia para a manutenção predial preventiva, corretiva e preditiva com fornecimento de peças, materiais de consumo, insumos e mão-de-obra, nos sistemas, equipamentos e instalações prediais dos imóveis de responsabilidade da Secretária de  Administração do Estado do Piauí, incluindo material necessário para tal fim, conforme condições, quantidades e exigências estabelecidas neste instrumento e seus anexos.",Encerrado
PI-EXEC-GOVERNADOR,2024,146/2024,SETRANS - SECRETARIA DOS TRANSPORTES,BS CONSTRUÇÕES LTDA,58682299.39,"REGISTRO DE PREÇOS PARA FINS DE FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA PARA
MANUTENÇÃO PERMANENTE NAS VIAS URBANAS DOS MUNICÍPIOS LOCALIZADOS NO TERRITÓRIO DE
DESENVOLVIMENTO TD 7 - SEMIÁRIDO - VALE DO CANINDÉ OBJETIVANDO A APLICAÇÃO DE 319.998,00 M²
DE PAVIMENTAÇÃO ASFÁLTICA EM CBUQ (CONCRETO BETUMINOSO USINADO A QUENTE) E APLICAÇÃO DE
137.142,00 M² DE PAVIMENTAÇÃO ASFÁLTICA EM TSD (TRATAMENTO SUPERFICIAL DUPLO) TOTALIZANDO
457.140,00 M² DE PAVIMENTAÇÃO.",Em vigência
PI-EXEC-GOVERNADOR,2024,123/2024,SECRETARIA DA SAÚDE,FIX HOSPITALAR LTDA - ME,55131819.42,Contratação de empresa especializada no fornecimento de MEDICAMENTOS,Encerrado
PI-EXEC-GOVERNADOR,2024,523/2024,SECRETARIA DA SAÚDE,BIG DATA HEALTH LTDA,54150000.0,"O objeto da presente é a  contratação de uma solução integrada para implantação de software de gestão de saúde, para atender as necessidades da Secretaria de Estado da Saúde (SESAPI)?, através de Pregão Eletrônico com o sistema auxiliar de Registro de Preços.",Encerrado
PI-EXEC-GOVERNADOR,2024,CG 34/2023,SECRETARIA DA SAÚDE,SANTA CASA DE MISERICORDIA DE CHAVANTES,53942358.12,"Gerenciamento, operacionalização e execução das ações e serviços de saúde do HOSPITAL REGIONAL DE CAMPO MAIOR-HRCM",Rescindido
PI-EXEC-GOVERNADOR,2025,029/2025,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,Construtora Jurema Ltda,481838788.59,"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA IMPLANTAÇÃO E PAVIMENTAÇÃO ASFÁLTICA DA RODOVIA BR-330/PI. TRECHO: DIVISA MA/PI (RIO PARNAÍBA) – DIVISA PI/BA. SUBTRECHO: DIVISA MA/PI(RIO PARNAÍBA) – RIO URUÇUÍ PRETO, LOTE 2, KM 1,34 AO KM 115,78, COM EXTENSÃO DE 114,44 KM, ZONA RURAL DO MUNICÍPIO DE BAIXA GRANDE DO RIBEIRO-PI.",Em vigência
PI-EXEC-GOVERNADOR,2025,008/2025,Companhia Ferroviária e de Logística do Piauí (Metrô),CONSTRUTORA HIDROS LTDA,350606768.1,"EXECUÇÃO DAS OBRAS CIVIS, REVITALIZAÇÃO, MODERNIZAÇÃO E MELHORIAS DO SISTEMA EXISTENTE DO METRÔ DE TERESINA - PI - FASE 02",Em vigência
PI-EXEC-GOVERNADOR,2025,034/2025,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,CONSTRUTORA SANTA INÊS LTDA.,306753016.95,"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA IMPLANTAÇÃO E PAVIMENTAÇÃO ASFÁLTICA DA RODOVIA BR-330/PI. TRECHO: DIVISA MA/PI (RIO PARNAÍBA) – DIVISA PI/BA. SUBTRECHO: RIO URUÇUÍ PRETO/ENTR. PI-397(CURRAIS), LOTE 1, KM 115,78 AO KM 178,72, COM EXTENSÃO DE 62,94 KM, ZONA RURAL DOS MUNICÍPIOS DE BAIXA GRANDE DO RIBEIRO-PI E CURRAIS-PI",Em vigência
PI-EXEC-GOVERNADOR,2025,02/2025,ETIPI - EMPRESA DE TECNOLOGIA DA INFORMAÇÃO DO ESTADO DO PIAUÍ,VALID SOLUCOES SA ,296891700.0,"O objeto do presente contrato de consumo é a Contratação de Serviços de Tecnologia da Informação e Comunicação de empresa especializada em serviços de Emissão de Carteira de Identidade Nacional (CIN).
",Em vigência
PI-EXEC-GOVERNADOR,2025,CG 12/2025,SECRETARIA DA SAÚDE,ASSOCIAÇÃO FILANTRÓPICA NOVA ESPERANÇA,197327205.5,"Contratação de Instituição Sem Fins Lucrativos, qualificadas como Organização Social na área da saúde, visando o gerenciamento, operacionalização e execução das ações e serviços de saúde do HOSPITAL REGIONAL TIBÉRIO NUNES - FLORIANO. 
",Em vigência
PI-EXEC-GOVERNADOR,2025,112/2025,SECRETARIA DE TURISMO,VALAS EVENTOS E PRODUÇÕES LTDA,160000000.0,"O objeto do presente contrato é APRESENTAÇÃO ARTISTICA DA BANDA ANDRE RHAMON NO CARNAVAL 2025, A SER REALIZADO NA CIDADE DE CASTELO DO PAIUÍ- PI, NA DATA DE 04/03/2025",Encerrado
PI-EXEC-GOVERNADOR,2025,066/2025,SECRETARIA DE TURISMO,VALAS EVENTOS E PRODUÇÕES LTDA,160000000.0,"REALIZAÇÃO DE APRESENTAÇÃO ARTISTICA DA BANDA ANDRÉ RHAMON NO CARNAVAL 2025, A SER REALIZADO NA CIDADE DE ÁGUA BRANCA - PI, NA DATA DE 02/03/2025",Encerrado
PI-EXEC-GOVERNADOR,2025,131/2025,SECRETARIA DE TURISMO,VALAS EVENTOS E PRODUÇÕES LTDA,125000000.0,". O objeto do presente contrato é APRESENTAÇÃO ARTISTICA DA BANDA LEVI ALVIM  NO CARNAVAL  2025, A SER REALIZADO NA CIDADE DE CASTELO DO PIAUÍ - PI, NA DATA DE 02/03/2025",Encerrado
PI-EXEC-GOVERNADOR,2025,096/2025,SECRETARIA DE TURISMO,VALAS EVENTOS E PRODUÇÕES LTDA,125000000.0,"APRESENTAÇÃO ARTISTICA DA BANDA LEVI ALVIM NO CARNAVAL 2025, A SER REALIZADO NA CIDADE DE ANGICAL - PI, NA DATA DE 01/03/2025,",Encerrado
PI-EXEC-GOVERNADOR,2025,014/2025,SECRETARIA DA INFRAESTRUTURA,JOSÉ WHASHINGTON BARROS ALVARENGA NETO - EPP,116135884.03,"[RELANÇAMENTO] REGISTRO DE PREÇOS para fins de futura e eventual contratação de empresa para a realização do serviço comum de engenharia para Intervenção na infraestrutura viária existente nos municípios localizados no TERRITÓRIO DE DESENVOLVIMENTO CHAPADA DAS MANGABEIRAS – TD11 objetivando a (i) aplicação de capeamento asfáltico em CBUQ (concreto betuminoso usinado a quente) para o melhoramento de vias pavimentadas em paralelepípedo com área de 488.400,00m² e (ii) aplicação de pavimentação asfáltica em TSD (Tratamento Superficial Duplo) visando o melhoramento de “estradas vicinais em revestimento primário” com área de 488.400,00m², totalizando 976.800,00m² de pavimentação, mediante o regime de empreitada por preço unitário.",Encerrado
PI-EXEC-GOVERNADOR,2025,CG 11/2025,SECRETARIA DA SAÚDE,SOCIEDADE BRASILEIRA CAMINHO DE DAMASCO,109725432.48,"Contatação de Instituição Sem Fins Lucrativos, qualificadas como Organização Social na área da saúde, visando o gerenciamento, operacionalização e execução das ações e serviços de saúde do
HOSPITAL REGIONAL JUSTINO LUZ – PICOS",Em vigência
PI-EXEC-GOVERNADOR,2025,001/2025,Companhia Ferroviária e de Logística do Piauí (Metrô),MARCOPOLO S/A ,99399999.98,"AQUISIÇÃO DE VLT´S – VEÍCULO LEVE SOBRE TRILHOS, A DIESEL, E SEUS RESPECTIVOS PROJETOS, PARA UTILIZAÇÃO EM SISTEMAS FERROVIÁRIOS DE TRANSPORTE DE PASSAGEIROS, INCLUINDO GARANTIA, ASSISTÊNCIA TÉCNICA E O FORNECIMENTO DE PEÇAS SOBRESSALENTES E FERRAMENTAS ESPECIAIS.",Em vigência
PI-EXEC-GOVERNADOR,2025,CG 22/2025,SECRETARIA DA SAÚDE,INSTITUTO SAUDE E CIDADANIA - ISAC,97998898.73,"Contratação de Instituição Sem Fins Lucrativos, qualificadas como Organização Social na área da saúde, visando o gerenciamento, operacionalização e execução das ações e serviços de saúde do HOSPITAL REGIONAL CHAGAS RODRIGUES - PIRIPIRI.
",Em vigência
