parlamentar_id,id_proposicao,tipo,numero,ano,ementa
74317,2619404,RPD,2,0,Requerimento de Retirada de Matéria da Pauta - PL 3178/2024
74317,2618107,REQ,15,2026,Requer a realização de Audiência Pública para debater o Pacto pela Formalidade no Emprego Doméstico
74317,2612368,PL,1438,2026,"Altera a Lei nº 14.300, de 6 de janeiro de 2022, que institui o marco legal da microgeração e minigeração distribuída, o Sistema de Compensação de Energia Elétrica (SCEE) e o Programa de Energia Renovável Social (PERS), para garantir a isenção do pagamento de componentes tarifárias pelo uso da rede elétrica por consumidores-geradores de energia solar e outras fontes renováveis."
74317,2602311,EMP,23,0,"Altera a Lei nº 11.196, de 21 de novembro de 2005, para instituir o Regime Especial de Tributação para Serviços de Datacenter – REDATA, e a Lei nº 15.211, de 17 de setembro de 2025"
74317,2602310,EMP,22,0,"Altera a Lei nº 11.196, de 21 de novembro de 2005, para instituir o Regime Especial de Tributação para Serviços de Datacenter – REDATA, e a Lei nº 15.211, de 17 de setembro de 2025."
74317,2597633,RPD,1,0,Requerimento de Inclusão de Matéria na Ordem do Dia para Apreciação Imediata - PL 3178/2024
74317,2594779,RPD,1,0,Requerimento de Inclusão de Matéria na Ordem do Dia para Apreciação Imediata - PLP 79/2025
74317,2594096,REQ,5548,2025,"Requer urgência para apreciação do Projeto de Lei Complementar nº. 185/2024 que regulamenta a aposentadoria especial dos agentes comunitários de saúde e dos agentes de combate às endemias, prevista no § 10 do art. 198 da Constituição Federal."
74317,2591442,RPD,1,0,Requerimento de Inclusão de Matéria na Ordem do Dia para Apreciação Imediata - PL 1827/2019
74317,2591196,PEC,46,2025,Altera a redação do § 4º do art. 212 da Constituição Federal para considerar o programa de alimentação escolar como despesa de manutenção e desenvolvimento de ensino.
74317,2579554,EMC,301,2025,Dá nova redação à MPV 1304/2025
74317,2579553,EMC,300,2025,Dá nova redação à MPV 1304/2025
74317,2576180,REQ,4415,2025,"Requer o registro da ""Frente Parlamentar Mista do Serviço Exterior Brasileiro."
74317,2573899,REQ,99,2025,"Requer a apresentação de requerimento de urgência para a apreciação do Projeto de Lei 5.076, de 2025."
74317,2573434,REQ,4326,2025,"Requer a apresentação de requerimento de urgência para a apreciação do Projeto de Lei 5.076, de 2025."
74317,2572951,REQ,4302,2025,Requeiro o registro da Frente Parlamentar em Defesa das Confederações e Federações do Esporte e Paradesporto.
74317,2572776,PL,5237,2025,Institui a Semana Nacional do Pequeno Investidor.
74317,2572775,PL,5236,2025,"Altera a Lei nº 6.385, de 7 de dezembro de 1976, para estabelecer que o Presidente da Comissão de Valores Mobiliários deverá apresentar semestralmente no Senado Federal, em arguição pública, relatório indicando os pontos fundamentais da evolução do mercado de valores mobiliários e os fatos mais relevantes da atuação da autarquia no cumprimento de seu mandato."
74317,2572105,PL,5177,2025,"Altera a Lei nº 10.406, de 10 de janeiro de 2002 (Código Civil), para estabelecer como regra a não sujeição do mandato a prazos de validade."
74317,2568074,REQ,4167,2025,"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO DE 5 SESSÕES ENTRE OS 2 TURNOS DA PEC 14/2021, QUE  Altera o art. 198 da Constituição Federal para estabelecer o Sistema de Proteção Social e Valorização dos Agentes Comunitários de Saúde e Agentes de Combate às Endemias, a aposentadoria especial e exclusiva, e fixar a responsabilidade do gestor local do SUS pela regularidade do vínculo empregatício desses profissionais."
74317,2568071,REQ,4166,2025,"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO DE 2 SESSÕES PARA QUE A PEC 14/2021, QUE  ""Altera o art. 198 da Constituição Federal para estabelecer o Sistema de Proteção Social e Valorização dos Agentes Comunitários de Saúde e Agentes de Combate às Endemias, a aposentadoria especial e exclusiva, e fixar a responsabilidade do gestor local do SUS pela regularidade do vínculo empregatício desses profissionais"", SEJA APRECIADA EM PLENÁRIO."
74317,2567250,EMC,21,0,"Art. 1º Acrescente-se os §º 7-A e §º 7-B, ao art. 144 da Constituição Federal, no art.1º da Proposta de Emenda à Constituição nº 18, de 2025, com a seguinte redação:"
74317,2566762,EMC,14,0,Emenda PEC 18 - Magistério e Saúde para Policiais
74317,2566661,EMC,12,0,Emenda PEC 18 - Adicional Noturno para Policiais
74317,2566440,EMC,9,0,"Altera os art. 21, art. 22, art. 23, art. 24 e art. 144 da Constituição, para dispor sobre competências da União, dos Estados, do Distrito Federal e dos Municípios relativas à segurança pública."
74317,2566324,EMC,8,0,"Altera os art. 21, art. 22, art. 23, art. 24 e art. 144 da Constituição, para dispor sobre competências da União, dos Estados, do Distrito Federal e dos Municípios relativas à segurança pública."
74317,2566155,EMC,6,0,"Altera os art. 21, art. 22, art. 23, art. 24 e art. 144 da Constituição, para dispor sobre competências da União, dos Estados, do Distrito Federal e dos Municípios relativas à segurança pública."
74317,2564507,REQ,3906,2025,Requer a criação da Frente Parlamentar Mista em Defesa dos Vereadores e das Câmaras Municipais.
74317,2563274,REQ,3853,2025,Requer a criação da Frente Parlamentar em defesa da indústria da musica.
74317,2558149,EMC,268,2025,Dá nova redação à MPV 1300/2025
74317,2558148,EMC,267,2025,Dá nova redação à MPV 1300/2025
74317,2558135,EMC,255,2025,Dá nova redação à MPV 1300/2025
74317,2557800,REQ,3745,2025,Requer o registro da Frente Parlamentar de combate à violência em ambiente digital contra crianças e adolescentes.
74317,2557024,PEC,34,2025,"Acrescenta o inciso IX ao art. 225, §º1 da Constituição Federal, a alínea “e” ao inciso II do art. 9º, §3º e o §14 ao art. 9º da Emenda Constitucional 132/2023 para corrigir o tratamento injusto concedido pela Reforma Tributária aos agentes que atuam no setor de reciclagem, desvalorizando os materiais recicláveis e desincentivando a economia circular."
74317,2553329,RPD,31,0,Votação Nominal do Requerimento de Retirada de Pauta - PL 4504/2023-Requerimento de Retirada de Matéria da Pauta - PL 4504/2023
74317,2553325,RPD,30,0,Requerimento de Retirada de Matéria da Pauta - PL 4504/2023
74317,2553323,RPD,29,0,Requerimento de Votação Nominal - PL 4504/2023
74317,2545887,REQ,3314,2025,"Requer a instalação da Frente parlamentar em defesa dos Controladores de tráfego aéreo, Operadores de Estação Aeronáutica, Meteorologistas e Profissionais da Navegação Aérea."
74317,2545770,REQ,3287,2025,Requer o Registro da Frente Parlamentar em Defesa da Educação para o Trânsito e Formação de Condutores de Veículos Automotores
74317,2544926,PEC,31,2025,"Altera os arts. 5º e 10 da Emenda Constitucional nº 103, de 12 de novembro de 2019, para reduzir a idade de aposentadoria da mulher ocupante de cargo de agente penitenciário, agente socioeducativo ou de policial dos órgãos referidos."
74317,2543388,RPD,20,0,Requerimento de Votação Nominal - PL 4504/2023
204431,2622510,REQ,2701,2026,"Requeiro a V. Exª, nos termos do inciso XIV, do art. 114, do Regimento Interno da Câmara dos Deputados (RICD), que seja incluído na Ordem do Dia o Projeto de Lei Complementar nº 185, de 2024, que “Regulamenta a aposentadoria especial dos agentes comunitários de saúde e dos agentes de combate às endemias"
204431,2612368,PL,1438,2026,"Altera a Lei nº 14.300, de 6 de janeiro de 2022, que institui o marco legal da microgeração e minigeração distribuída, o Sistema de Compensação de Energia Elétrica (SCEE) e o Programa de Energia Renovável Social (PERS), para garantir a isenção do pagamento de componentes tarifárias pelo uso da rede elétrica por consumidores-geradores de energia solar e outras fontes renováveis."
204431,2590106,PRL,1,0,"Parecer do Relator, Dep. Marcos Aurélio Sampaio (PSD-PI), pela rejeição."
204431,2590060,PRL,3,0,"Parecer do Relator, Dep. Marcos Aurélio Sampaio (PSD-PI), pela rejeição."
204431,2582199,REQ,4700,2025,Requer o registro da Frente Parlamentar Mista de Telecomunicações e Soluções Digitais.
204431,2567173,EMC,20,0,Emenda à PEC 18/2025
204431,2566762,EMC,14,0,Emenda PEC 18 - Magistério e Saúde para Policiais
204431,2566661,EMC,12,0,Emenda PEC 18 - Adicional Noturno para Policiais
204431,2566324,EMC,8,0,"Altera os art. 21, art. 22, art. 23, art. 24 e art. 144 da Constituição, para dispor sobre competências da União, dos Estados, do Distrito Federal e dos Municípios relativas à segurança pública."
204431,2566155,EMC,6,0,"Altera os art. 21, art. 22, art. 23, art. 24 e art. 144 da Constituição, para dispor sobre competências da União, dos Estados, do Distrito Federal e dos Municípios relativas à segurança pública."
204431,2564491,EMC,2,0,"Altera os art. 21, art. 22, art. 23, art. 24 e art. 144 da Constituição, para dispor sobre competências da União, dos Estados, do Distrito Federal e dos Municípios relativas à segurança pública."
204431,2564490,EMC,1,0,"Altera os art. 21, art. 22, art. 23, art. 24 e art.144 da Constituição, para dispor sobre competências da União, dos Estados, do Distrito Federal e dos Municípios relativas à segurança pública."
204431,2557800,REQ,3745,2025,Requer o registro da Frente Parlamentar de combate à violência em ambiente digital contra crianças e adolescentes.
204431,2531556,INC,1530,2025,"Sugere que o novo Campus do Instituto Federal de Educação, Ciência e Tecnologia do Piauí – IFPI, atualmente em construção no município de Esperantina/PI, passe a denominar-se “Campus Leonardo Castelo Branco”, em homenagem ao poeta, cientista e revolucionário piauiense Leonardo de Nossa Senhora das Dores Castelo Branco (1788-1873)."
204431,2525586,EMC,10,0,"Emenda à PEC 66/2023, que Institui limite para o pagamento de precatórios pelos Municípios, abre novo prazo de parcelamento especial de débitos dos Municípios com seus regimes próprios de previdência social e com o Regime Geral de Previdência Social e dá outras providências."
204431,2525584,EMC,8,0,"Emenda à PEC 66/2023, que Institui limite para o pagamento de precatórios pelos Municípios, abre novo prazo de parcelamento especial de débitos dos Municípios com seus regimes próprios de previdência social e com o Regime Geral de Previdência Social e dá outras providências."
204431,2525033,EMC,3,0,"Acrescenta o § 18 ao art. 165 da Constituição Federal para estabelecer regime orçamentário específico, com execução obrigatória, das despesas com precatórios e requisições de pequeno valor da União, promovendo maior transparência no seu cumprimento."
204431,2511045,EMP,1,0,"Cria a Carreira de Desenvolvimento Socioeconômico, a Carreira de Desenvolvimento das Políticas de Justiça e Defesa e a Carreira de Fiscalização da Comissão de Valores Mobiliários, altera a remuneração de servidores e empregados públicos do Poder Executivo federal, altera a remuneração de cargos em comissão, de funções de confiança e de gratificações do Poder Executivo federal, reestrutura cargos efetivos, planos de cargos e carreiras, padroniza e unifica regras de incorporação de gratificações de desempenho, altera as regras do Sistema de Desenvolvimento na Carreira, transforma cargos efetivos vagos em outros cargos efetivos, em cargos em comissão e em funções de confiança, altera a regra de designação dos membros dos conselhos deliberativos e fiscais das entidades fechadas de previdência complementar e dá outras providências."
204431,2487198,PL,1022,2025,"Altera o Código de Trânsito Brasileiro para tipificar como crime a prática de manobras perigosas, como o ‘grau’ e outros malabarismos sobre motocicletas, bem como a participação em “rachas”, estabelecendo pena de reclusão de 2 (dois) a 4 (quatro) anos e a perda do veículo, que poderá ser destinado ao uso do Estado. Também prevê punição para a divulgação de imagens ou vídeos que incentivem tais condutas, criminalizando a difusão desses materiais na internet ou em redes sociais"
204431,2475514,RPD,3,0,Requerimento de Retirada de Matéria da Pauta - PL 4168/2019
204431,2448433,REQ,2564,2024,Requer nos termos regimentais a criação da Frente Parlamentar ESG na Prática do Congresso Nacional (FPESG).
204431,2432065,RPD,2,0,Requerimento de Retirada de Matéria da Pauta - PL 4168/2019
204431,2430660,PRL,2,0,"Parecer do Relator, Dep. Marcos Aurélio Sampaio (PSD-PI), pela aprovação."
204431,2429665,REQ,1353,2024,"Requer nos termos regimentais a criação da Frente Parlamentar da Influência Digital, no âmbito do Congresso Nacional (FRENID)."
204431,2419252,PEC,6,2024,"Altera o inciso X do § 22 e insere o § 21-A no art. 40 da Constituição, altera o art. 11 da Emenda Constitucional nº 103, de 12 de novembro de 2019 e revoga os §§ 1º-A, 1º-B e 1º-C do art. 149 da Constituição e o § 8º do art. 9º da Emenda Constitucional nº 103, de 2019."
204431,2406997,PRL,1,0,"Parecer do Relator, Dep. Marcos Aurélio Sampaio (PSD-PI), pela aprovação."
204431,2389644,REQ,3255,2023,Requer o registro da Frente Parlamentar Mista de Apoio ao Mercado Imobiliário.
204431,2388742,PRL,1,0,"Parecer do Relator, Dep. Marcos Aurélio Sampaio (PSD-PI), pela aprovação."
204431,2385989,REQ,2924,2023,Requer o registro da Frente Parlamentar Mista em Defesa da Exploração de Petróleo na Margem Equatorial do Brasil.
204431,2377556,REQ,2456,2023,Requer inclusão de assinatura de adesão a Frente Parlamentar em Defesa das Zonas de Processamento de Exportação – ZPE.
204431,2372982,PL,3452,2023,Dispõe sobre conceito e incentivos ao uso energético do hidrogênio no Brasil.
204431,2371565,REQ,2104,2023,Requer a criação da Frente Parlamentar Mista BRASIL PORTUGAL.
204431,2365700,REQ,1775,2023,Requer o registro da Frente Parlamentar Mista de Apoio às Rádios Comunitárias
204431,2365244,REQ,1752,2023,Requer o registro da FRENTE PARLAMENTAR MISTA EM DEFESA DAS RADIOS COMUNITÁRIAS.
204431,2365068,REQ,1732,2023,Requer o registro  da Frente Parlamentar Mista das profissões do Sistema Confea/Crea e Mútua.
204431,2361500,PEC,23,2023,"Acrescenta o artigo 135-A e Seção V ao Capítulo IV, Das Funções Essenciais à Justiça e altera o disposto no § 4-B do art. 40 todos da Constituição Federal."
204431,2357036,REQ,1234,2023,Requer o registro da FRENTE PARLAMENTAR DO SERVIÇO NOTARIAL E REGISTRAL.
204431,2356863,REQ,1225,2023,"Requer a criação institucional, no âmbito da Câmara dos Deputados, da Frente Parlamentar Mista em Defesa do Profissional Nutricionista."
204431,2354799,REQ,1037,2023,Requer o registro da Frente Parlamentar em Defesa dos Oficiais de Justiça.
204431,2352549,REQ,859,2023,Requer o registro da Frente Parlamentar  Mista em Defesa Comercio Internacional e do Investimento – Frencomex.
204431,2352476,PEC,9,2023,"Altera a Emenda Constitucional nº 117, de 5 de abril de 2022, quanto à aplicação de sanções aos partidos que não preencheram a cota mínima de recursos ou que não destinaram os valores mínimos em razão de sexo e raça em eleições, bem como nas prestações de contas anuais e eleitorais.  NOVA EMENTA: Impõe aos partidos políticos a obrigatoriedade da aplicação de recursos financeiros para as candidaturas de pessoas pretas e pardas; estabelece parâmetros e condições para regularização e refinanciamento de débitos de partidos políticos; e reforça a imunidade tributária dos partidos políticos conforme previsto na Constituição Federal."
204431,2351807,REQ,735,2023,Requer urgência para apreciação do Projeto de Lei nº 10.286/2018
204431,2351706,DOC,135,2023,Requer a reinstalação do Grupo Parlamentar Brasil/Portugal.
204431,2351700,REQ,724,2023,"Requer o registro da Frente Parlamentar de Apoio as Santas Casas, Hospitais e Entidades Filantrópicas."
204431,2351248,REQ,645,2023,"Requer a realização de sessão solene, no plenário da Câmara dos Deputados, em comemoração ao Dia do Piauí."
204431,2348209,REQ,95,2023,Requer o registro da Frente Parlamentar Mista em Defesa do Turismo - Frentur.
204431,2340897,PRL,2,0,"Parecer do Relator, Dep. Marcos Aurélio Sampaio (PSD-PI), pela aprovação."
204431,2338861,PRL,1,0,"Parecer do Relator, Dep. Marcos Aurélio Sampaio (PSD-PI), pela aprovação."
204431,2338820,PRL,1,0,"Parecer do Relator, Dep. Marcos Aurélio Sampaio (PSD-PI), pela rejeição deste e do PL nº 738/2021, apensado."
204431,2336656,SOR,20,2022,Construção de Trecho Rodoviário - Divisa BA/PI - Divisa PI/MA - na BR-235/PI  Valor: R$ 120.000.000
188097,2645040,REQ,4152,2026,"Requer a inclusão de coautoria ao Projeto de Lei nº 2.478, de 2026."
188097,2644734,REQ,4125,2026,Requer a criação da Frente Parlamentar Mista pela Integração Continental e Desenvolvimento Sul-Americano
188097,2643776,PL,5076,2026,"Institui a Lei de Proteção da Soberania Econômica Nacional contra a Aplicação Extraterritorial de Medidas Estrangeiras, dispõe sobre a proteção das pessoas submetidas à jurisdição brasileira contra medidas coercitivas unilaterais incompatíveis com o ordenamento jurídico nacional, e dá outras providências."
188097,2643283,PL,5042,2026,"Determina que as despesas de capital e parcela das despesas custeadas com receitas próprias de autarquias federais não sejam alcançadas pelo mecanismo de limitação de empenho e movimentação financeira previsto na LRF, e não sejam incluídas na base de cálculo e nos limites estabelecidos no Novo Arcabouço Fiscal para as despesas primárias do Governo Federal."
188097,2641582,PL,4784,2026,"Dispõe sobre a criação e o funcionamento de Cooperativas Solidárias, visando a promoção social da cidadania, da organização coletiva mutualista e dos direitos fundamentais de vida digna, conforme especifica."
188097,2637237,PL,3479,2026,"Estabelece o marco legal do Registro Nacional de Beneficiários Finais, dispõe sobre a integração, atualização, verificação, interoperabilidade e acesso às informações relativas aos beneficiários finais de pessoas jurídicas e estruturas legais, e fortalece os mecanismos de prevenção à lavagem de dinheiro, corrupção, evasão fiscal, ocultação patrimonial e infiltração da criminaliza organizada na economia formal."
188097,2634446,SBT,2,0,"Parecer do Relator, Dep. Merlong Solano (PT-PI), pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária do PL 5.663/2016, do PL 14/2020, apensado, e do substitutivo adotado pela Comissão de Desenvolvimento Urbano; e, no mérito, pela aprovação do PL 5.663/2016,  pela rejeição do PL 14/2020, apensado, e pela rejeição do Substitutivo da CDU, com substitutivo."
188097,2631190,PEC,13,2026,"Altera o art. 9º da Emenda Constitucional nº 132, de 20 de dezembro de 2023, para permitir a concessão de créditos do Imposto sobre Bens e Serviços através de fomento indireto a doadores e patrocinadores de projetos culturais e esportivos."
188097,2631185,CVO,1,0,"Parecer com Complementação de Voto, Dep. Merlong Solano (PT-PI), pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária do PL 5663/16, do PL 14/20, apensado, e do Substitutivo da Comissão de Desenvolvimento Urbano - CDU; e, no mérito, pela aprovação do PL 5663/16, do PL 14/20, apensado, e pela rejeição do Substitutivo da CDU, com substitutivo."
188097,2630705,RDF,1,0,Redação Final ao PL 1625/2026
188097,2630662,SBT,1,0,"Dispõe sobre incentivos de crédito para mulheres do campo que exerçam atividade microempreendedora, e dá outras providências."
188097,2630659,PRL,1,0,"Parecer do Relator, Dep. Merlong Solano (PT-PI), pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária; e, no mérito, pela aprovação, com substitutivo."
188097,2630649,PL,2954,2026,"Altera a Lei nº 11.350, de 5 de outubro de 2006, para estabelecer protocolos de prevenção e proteção à violência contra os Agentes Comunitários de Saúde e os Agentes de Combate às Endemias."
188097,2629602,REQ,3266,2026,"Requer dispensa de interstício para a inclusão da Redação Final ao Projeto de Lei nº 3.801, de 2004, na Ordem do Dia de sessão plenária."
188097,2628692,REQ,3230,2026,"Requer dispensa de interstício entre o primeiro e o segundo turnos de deliberação da Proposta de Emenda à Constituição nº 221, de 2019."
188097,2628423,REQ,3223,2026,"Requer dispensa de interstício para a inclusão da Proposta de Emenda à Constituição nº 221, de 2019, na Ordem do Dia de sessão plenária."
188097,2628204,SBT,1,0,"Altera a Lei nº 11.977, de 2009, para prever a modalidade de locação social de imóveis urbanos no âmbito do Programa Minha Casa, Minha Vida."
188097,2628191,PRL,2,0,"Parecer do Relator, Dep. Merlong Solano (PT-PI), pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária do PL 5663/16, do PL 14/20, apensado, e do Substitutivo da Comissão de Desenvolvimento Urbano - CDU; e, no mérito, pela aprovação do PL 5663/16, e do PL 14/20, apensado, e pela rejeição do Substitutivo da CDU, com substitutivo."
188097,2626727,SSP,1,0,
188097,2626724,PEP,1,0,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Merlong Solano (PT-PI) pela: • Comissão de Defesa do Consumidor, que conclui pela aprovação das emendas nºs 1 a 4, na forma da Subemenda Substitutiva adotada. • Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; e, no mérito, pela aprovação das emendas nºs 1 a 4, na forma da Subemenda Substitutiva adotada pelo relator da Comissão de Defesa do Consumidor."
188097,2626655,PPP,1,0,"Parecer proferido em Plenário pelo Relator, Dep. Merlong Solano (PT-PI) pela: • Comissão de Defesa do Consumidor, que conclui pela aprovação do Projeto de Lei nº 1.625, de 2026. • Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica; e, no mérito, pela aprovação do Projeto de Lei nº 1.625, de 2026."
188097,2626488,PRLE,2,0,"Altera a Lei nº 8.137, de 27 de dezembro de 1990, para tipificar a conduta de elevar, sem justa causa, o preço dos bens de utilidade pública de que trata o art. 1º, § 1º, da Lei nº 9.847, de 26 de outubro de 1999, e dá outras providências."
188097,2626487,REQ,3033,2026,Requer a coautoria do Projeto de Lei nº 2054 de 2026 que “Institui a Política Nacional dos Direitos das Pessoas LGBTQIA+ e dá outras providências”.
188097,2625910,PRLE,1,0,"Altera a Lei nº 8.137, de 27 de dezembro de 1990, para tipificar a conduta de elevar, sem justa causa, o preço dos bens de utilidade pública de que trata o art. 1º, § 1º, da Lei nº 9.847, de 26 de outubro de 1999, e dá outras providências."
188097,2625688,SBR,2,0,Cria o Fundo Nacional de Combate ao Câncer e de Assistência a Portadores (FNCCAP) e dá outras providências.
188097,2625677,PRL,2,0,"Parecer do Relator, Dep. Merlong Solano (PT-PI), pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária do PL 244/2019, do PL 252/2019, apensado e do Substitutivo adotado pela Comissão de Saúde, com subemenda substitutiva; e, no mérito, pela aprovação do  PL 244/2019, do PL 252/2019, apensado, e do Substitutivo adotado CSAUDE,com Subemenda substitutiva."
188097,2623462,REC,11,2026,"Recurso contra a tramitação conclusiva do Projeto de Lei nº 4.262/2023, que “Altera a Lei nº 5.517, de 23 de outubro de 1968, para instituir o Exame de Habilitação Profissional em Medicina Veterinária.”"
188097,2622204,REQ,2668,2026,"Requer a inclusão na Ordem do Dia do Plenário para votação imediata do Projeto de Lei Complementar nº 185/2024, que “Regulamenta a aposentadoria especial dos agentes comunitários de saúde e dos agentes de combate às endemias, prevista no § 10 do art. 198 da Constituição Federal."
188097,2619389,SBR,1,0,Cria o Fundo Nacional de Combate ao Câncer e de Assistência a Portadores (FNCCAP) e dá outras providências.
188097,2619377,PRL,1,0,"Parecer do Relator, Dep. Merlong Solano (PT-PI), pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária do PL 244/19, do PL 252/19, apensado, e do substitutivo adotado pela Comissão de Saúde - CSAUDE; e, no mérito, pela aprovação do PL 244/19, do PL 252/19, apensado, na forma do substitutivo adotado pela CSAUDE, com subemenda."
188097,2619274,PL,2054,2026,Institui a Política Nacional dos Direitos das Pessoas LGBTQIA+ e dá outras providências.
188097,2618677,PRLP,1,0,"Altera a Lei nº 8.137, de 27 de dezembro de 1990, para tipificar a conduta de elevar, sem justa causa, o preço dos bens de utilidade pública de que trata o art. 1º, § 1º, da Lei nº 9.847, de 26 de outubro de 1999, e dá outras providências."
188097,2617166,RCP,2,2026,"Requer, nos termos do § 3º do art. 58 da Constituição Federal e dos arts. 35, 36 e 37, do Regimento Interno da Câmara dos Deputados, a criação de Comissão Parlamentar de Inquérito, com a finalidade de investigar a prática de atos de crueldade contra animais e as circunstâncias que envolveram a morte do Cão Orelha, ocorrida em Florianópolis/SC, em 2026."
188097,2617164,REC,7,2026,"Recurso contra a tramitação conclusiva do Projeto de Lei nº 580/2023, que “submete a desconstituição da coisa julgada tributária, contrária à decisão proferida em controle concentrado ou em sede de repercussão geral, à ação rescisória”."
188097,2616663,PL,1853,2026,"Autoriza a União a instituir empresa estatal, ou subsidiária de sociedade de economia mista federal, para atuar na distribuição de combustíveis, biocombustíveis e gás liquefeito de petróleo (GLP), autoriza a recomposição da presença pública em ativos estratégicos do abastecimento nacional, e estabelece diretrizes para a soberania energética, a segurança do abastecimento, a modicidade de preços e a defesa do consumidor."
188097,2616129,PRL,1,0,"Parecer do Relator, Dep. Merlong Solano (PT-PI), pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária do PL 311/2024, na forma do Substitutivo da Comissão de Defesa dos Direitos das Pessoas com Deficiência."
188097,2615935,PL,1808,2026,"Proíbe a exploração, a oferta, a promoção e a facilitação de apostas de quota fixa em todo o território nacional, revoga dispositivos das Leis nº 13.756, de 12 de dezembro de 2018, e nº 14.790, de 29 de dezembro de 2023, estabelece medidas de bloqueio de acesso, remoção de aplicações, interrupção de fluxos financeiros, responsabilização de intermediários e proteção de conteúdos de interesse público, e dá outras providências."
188097,2615742,PRL,1,0,"Parecer do Relator, Dep. Merlong Solano (PT-PI), pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária do PL 5.663/2016, do PL 14/2020, apensado, e do substitutivo adotado pela Comissão de Desenvolvimento Urbano; e, no mérito, pela aprovação do PL 5.663/2016,  pela rejeição do PL 14/2020, apensado, e pela rejeição do Substitutivo da CDU, com substitutivo."
188097,2615287,PL,1754,2026,"Institui a TerraBras, empresa pública destinada à defesa da soberania nacional e ao aproveitamento dos minerais críticos ou estratégicos; estabelece o regime de partilha da produção mineral; altera o Decreto-Lei nº 227, de 28 de fevereiro de 1967, a Lei nº 8.970, de 28 de dezembro de 1994, e a Lei nº 13.575, de 26 de dezembro de 2017; e dá outras providências."
188097,2612861,PL,1537,2026,"Dispõe sobre o reconhecimento, valorização, proteção previdenciária e salvaguarda do ofício, saberes e práticas das parteiras tradicionais como atividade essencial à reprodução social, cultural e comunitária, e dá outras providências, nos termos da Constituição Federal."
188097,2612368,PL,1438,2026,"Altera a Lei nº 14.300, de 6 de janeiro de 2022, que institui o marco legal da microgeração e minigeração distribuída, o Sistema de Compensação de Energia Elétrica (SCEE) e o Programa de Energia Renovável Social (PERS), para garantir a isenção do pagamento de componentes tarifárias pelo uso da rede elétrica por consumidores-geradores de energia solar e outras fontes renováveis."
188097,2610925,REQ,4,2026,"Requer, ouvido o Plenário, a realização de mesa redonda semanal ou eventos afins para discussão da pauta e assuntos afetos à Comissão de Finanças e Tributação."
188097,2610769,REQ,2,2026,"Requer a realização de audiência pública, na Comissão de Finanças e Tributação, para debater as recentes oscilações e repasses nos preços da gasolina e do óleo diesel, a transparência da formação de preços, a fiscalização de eventuais abusos e as medidas em curso para mitigação de impactos econômicos."
188097,2610767,REQ,1,2026,Requer a realização de audiência pública para avaliar a estrutura legal brasileira destinada ao enfrentamento de fraudes financeiras e à mitigação de riscos sistêmicos no âmbito do Sistema Financeiro Nacional
188097,2609679,EMP,20,0,"Emenda com o objetivo de assegurar transparência, controle institucional e acompanhamento parlamentar das medidas de resolução e supervisão do sistema financeiro nacional."
188097,2608574,PL,1138,2026,"Institui a Política Nacional de Programas e Grupos Reflexivos sobre Masculinidades, Prevenção da Violência e Cultura de Paz, estabelece seus princípios, objetivos e diretrizes, e dá outras providências"
188097,2608258,REQ,1382,2026,"Requer a coautoria do Projeto de Lei nº 1006 de 2026 que “Tipifica a promoção de misoginia e a incitação à violência ou discriminação contra mulheres, inclusive pela organização e propagação de ideologias ou teorias misóginas, inclusive as associadas a comunidades conhecidas como “red pill”, “incel”, “MGTOW” ou denominações equivalentes"
188097,2607733,REQ,1355,2026,Requer o registro da Frente Parlamentar em Defesa da Política Nacional de Plantas Medicinais e Fitoterápicos
188097,2607439,PL,1006,2026,"Tipifica a promoção de misoginia e a incitação à violência ou discriminação contra mulheres, inclusive pela organização e propagação de ideologias ou teorias misóginas, inclusive as associadas a comunidades conhecidas como “red pill”, “incel”, “MGTOW” ou denominações equivalentes."
